C_ID,C_EquipmentSpend,C_ApparelSpend,C_FootwearSpend,C_Gender,C_Age,C_State,C_Area,C_DeviceType,C_ShoppingCart,C_EmailAd,C_ShoppingDuration,C_TimeOfShopping,C_Number_of_Orders,C_Reviews,C_OrderToDelivery,C_Payment,App_Discounts,App_Tenure,App_Referral
CXAUQ_2248,40,84,40,M,34,VIC,Rural,Phone_iOS,Browser,Daily,11,6:00 AM - 12:00 PM,1,1,4,eWallet,N,0,0
CXAUQ_1336,800,50,250,F,58,TAS,Urban,Tablet_iOS,App,Monthly,24,6:00 PM - 12:00 AM,10,3,4,BNPL,Y,12,0
CXAUQ_165,40,241,485,F,29,NSW,Rural,Tablet_iOS,Browser,Daily,27,12:00 PM - 6:00 PM,6,1,2,BNPL,N,0,0
CXAUQ_206,40,126,262,F,21,SA,Rural,Tablet_iOS,App,Daily,26,12:00 PM - 6:00 PM,4,2,3,BNPL,Y,20,0
CXAUQ_797,600,71,306,F,57,VIC,Urban,Tablet_Android,Browser,Daily,36,12:00 AM - 6:00 AM,7,5,4,eWallet,N,0,0
CXAUQ_2356,1000,50,261,F,52,VIC,Urban,Tablet_Android,Browser,Weekly,18,6:00 AM - 12:00 PM,6,3,4,BNPL,N,0,0
CXAUQ_508,40,62,0,F,47,ACT,Urban,Tablet_iOS,App,Weekly,21,12:00 PM - 6:00 PM,1,1,3,eWallet,Y,29,8
CXAUQ_189,40,50,40,M,30,VIC,Rural,Phone_iOS,Browser,Weekly,24,12:00 PM - 6:00 PM,1,1,4,eWallet,N,0,0
CXAUQ_2559,350,168,277,M,33,VIC,Urban,Tablet_iOS,Browser,Monthly,13,6:00 PM - 12:00 AM,1,1,3,Card,N,0,0
CXAUQ_513,850,222,0,M,51,ACT,Rural,Phone_Android,Browser,Weekly,40,12:00 PM - 6:00 PM,7,5,4,BNPL,N,0,0
CXAUQ_456,40,56,0,F,60,VIC,Urban,Phone_iOS,App,Weekly,16,12:00 PM - 6:00 PM,1,2,3,eWallet,Y,22,0
CXAUQ_2207,40,209,277,F,34,QLD,Rural,Tablet_iOS,Browser,Weekly,40,6:00 AM - 12:00 PM,1,1,2,BNPL,N,0,0
CXAUQ_1919,40,67,311,M,55,VIC,Urban,Phone_iOS,App,Daily,20,6:00 AM - 12:00 PM,1,2,2,BNPL,Y,6,0
CXAUQ_2449,1000,53,499,F,54,NSW,Rural,Tablet_Android,App,Daily,34,6:00 AM - 12:00 PM,12,3,4,BNPL,Y,24,0
CXAUQ_1773,40,93,373,M,24,NSW,Rural,Phone_Android,Browser,Daily,44,6:00 PM - 12:00 AM,5,4,3,BNPL,N,0,0
CXAUQ_687,450,50,248,M,24,NSW,Urban,Phone_iOS,Browser,Daily,16,12:00 PM - 6:00 PM,6,4,4,Card,N,0,0
CXAUQ_2759,40,50,250,F,20,NSW,Urban,Phone_iOS,Browser,Weekly,24,6:00 PM - 12:00 AM,2,0,3,eWallet,N,0,0
CXAUQ_2044,40,58,434,F,31,NSW,Rural,Tablet_iOS,App,Daily,8,6:00 AM - 12:00 PM,5,3,3,BNPL,Y,2,8
CXAUQ_428,1000,161,0,M,43,WA,Urban,Tablet_Android,App,Monthly,2,12:00 PM - 6:00 PM,10,5,4,BNPL,Y,9,0
CXAUQ_143,40,203,145,M,26,VIC,Rural,Phone_iOS,App,Weekly,51,12:00 PM - 6:00 PM,6,3,4,eWallet,Y,12,0
CXAUQ_2428,1000,76,44,M,44,NSW,Rural,Tablet_iOS,App,Daily,16,6:00 AM - 12:00 PM,10,3,4,BNPL,Y,4,0
CXAUQ_638,40,267,134,M,25,NSW,Rural,Tablet_iOS,Browser,Daily,39,12:00 PM - 6:00 PM,3,5,4,eWallet,N,0,0
CXAUQ_2530,1000,211,40,M,49,QLD,Urban,Phone_Android,Browser,Weekly,18,6:00 PM - 12:00 AM,9,5,4,BNPL,N,0,0
CXAUQ_1505,40,50,352,M,37,VIC,Rural,Phone_iOS,Browser,Daily,4,6:00 PM - 12:00 AM,1,1,2,BNPL,N,0,0
CXAUQ_1201,950,52,263,M,49,VIC,Urban,Tablet_Android,Browser,Weekly,43,12:00 AM - 6:00 AM,5,3,4,BNPL,N,0,0
CXAUQ_2475,40,163,211,F,51,VIC,Rural,Phone_iOS,App,Monthly,41,6:00 PM - 12:00 AM,9,4,4,eWallet,Y,15,0
CXAUQ_2403,40,199,42,M,28,NSW,Rural,Phone_Android,Browser,Daily,19,6:00 AM - 12:00 PM,5,1,4,eWallet,N,0,0
CXAUQ_1124,40,225,189,F,22,SA,Urban,Phone_Android,Browser,Weekly,49,12:00 AM - 6:00 AM,2,1,3,eWallet,N,0,0
CXAUQ_1006,203,58,470,M,69,NSW,Urban,Tablet_Android,Browser,Daily,8,12:00 AM - 6:00 AM,1,2,3,eWallet,N,0,0
CXAUQ_462,1000,235,0,F,45,SA,Urban,Tablet_Android,Browser,Weekly,19,12:00 PM - 6:00 PM,6,5,4,BNPL,N,0,0
CXAUQ_2456,1150,113,312,F,51,TAS,Rural,Tablet_Android,App,Monthly,6,6:00 PM - 12:00 AM,2,5,4,BNPL,Y,14,0
CXAUQ_136,1550,94,345,F,60,QLD,Urban,Tablet_Android,Browser,Monthly,51,12:00 PM - 6:00 PM,11,4,4,BNPL,N,0,0
CXAUQ_1579,40,96,285,M,58,ACT,Urban,Tablet_iOS,Browser,Weekly,48,6:00 PM - 12:00 AM,1,0,1,BNPL,N,0,0
CXAUQ_610,700,165,433,M,30,NSW,Urban,Phone_Android,Browser,Daily,19,12:00 PM - 6:00 PM,1,1,4,BNPL,N,0,0
CXAUQ_1327,400,50,355,F,27,VIC,Rural,Phone_iOS,Browser,Daily,50,6:00 PM - 12:00 AM,2,3,3,BNPL,N,0,0
CXAUQ_2240,40,50,264,M,26,NSW,Rural,Tablet_iOS,App,Weekly,51,6:00 AM - 12:00 PM,2,1,2,BNPL,Y,6,0
CXAUQ_1912,200,131,299,F,39,ACT,Urban,Phone_iOS,Browser,Weekly,54,6:00 AM - 12:00 PM,5,3,1,BNPL,N,0,0
CXAUQ_799,600,266,433,F,50,VIC,Urban,Tablet_Android,App,Daily,15,12:00 AM - 6:00 AM,5,5,4,BNPL,Y,10,8
CXAUQ_2424,800,162,333,F,47,NSW,Urban,Tablet_Android,Browser,Daily,10,6:00 AM - 12:00 PM,8,4,4,BNPL,N,0,0
CXAUQ_1944,40,72,403,M,59,VIC,Rural,Tablet_iOS,App,Daily,7,6:00 AM - 12:00 PM,8,3,3,BNPL,Y,20,1
CXAUQ_834,1150,50,298,M,48,VIC,Rural,Tablet_Android,Browser,Daily,4,12:00 AM - 6:00 AM,2,4,4,eWallet,N,0,0
CXAUQ_928,40,209,105,M,21,SA,Urban,Tablet_iOS,App,Daily,2,12:00 AM - 6:00 AM,6,3,1,BNPL,Y,24,0
CXAUQ_816,40,88,44,M,56,VIC,Urban,Phone_iOS,Browser,Daily,18,12:00 AM - 6:00 AM,1,5,3,Card,N,0,0
CXAUQ_248,40,244,348,F,40,VIC,Urban,Tablet_iOS,Browser,Weekly,48,12:00 PM - 6:00 PM,6,2,3,eWallet,N,0,0
CXAUQ_582,750,277,0,M,53,QLD,Rural,Tablet_Android,App,Monthly,33,12:00 PM - 6:00 PM,11,5,4,BNPL,Y,7,0
CXAUQ_161,1750,142,351,M,50,ACT,Rural,Phone_Android,Browser,Weekly,54,12:00 PM - 6:00 PM,3,5,4,BNPL,N,0,0
CXAUQ_837,40,50,40,F,45,VIC,Urban,Phone_iOS,App,Daily,30,12:00 AM - 6:00 AM,1,3,3,eWallet,Y,29,0
CXAUQ_2710,950,160,126,M,45,SA,Rural,Phone_iOS,App,Monthly,8,6:00 PM - 12:00 AM,14,5,4,BNPL,Y,10,0
CXAUQ_1473,40,201,135,M,34,NT,Urban,Tablet_iOS,App,Weekly,28,6:00 PM - 12:00 AM,1,1,3,eWallet,Y,7,0
CXAUQ_2066,1250,165,378,F,53,TAS,Urban,Tablet_Android,Browser,Monthly,60,6:00 AM - 12:00 PM,14,4,4,BNPL,N,0,0
CXAUQ_683,40,292,146,M,24,NT,Urban,Phone_iOS,Browser,Weekly,50,12:00 PM - 6:00 PM,2,3,3,eWallet,N,0,0
CXAUQ_2665,40,164,242,M,22,ACT,Urban,Tablet_iOS,Browser,Monthly,0,6:00 PM - 12:00 AM,2,3,3,eWallet,N,0,0
CXAUQ_1174,40,267,326,F,30,TAS,Rural,Phone_iOS,App,Weekly,59,12:00 AM - 6:00 AM,3,1,2,BNPL,Y,25,8
CXAUQ_188,40,140,40,M,38,VIC,Urban,Phone_iOS,Browser,Weekly,34,12:00 PM - 6:00 PM,2,2,3,eWallet,N,0,0
CXAUQ_962,1150,241,348,M,44,NSW,Urban,Tablet_iOS,Browser,Monthly,34,12:00 AM - 6:00 AM,2,3,4,Card,N,0,0
CXAUQ_921,350,241,296,M,38,VIC,Urban,Phone_iOS,App,Monthly,37,12:00 AM - 6:00 AM,3,3,3,Card,Y,16,0
CXAUQ_1469,40,215,122,M,29,NSW,Urban,Phone_iOS,Browser,Daily,52,6:00 PM - 12:00 AM,5,2,3,eWallet,N,0,0
CXAUQ_58,350,50,189,F,40,VIC,Rural,Phone_iOS,App,Daily,39,12:00 PM - 6:00 PM,3,2,4,Card,Y,25,0
CXAUQ_1426,300,119,40,F,38,NSW,Urban,Phone_iOS,App,Daily,7,6:00 PM - 12:00 AM,5,1,3,eWallet,Y,17,2
CXAUQ_121,40,130,341,F,21,WA,Urban,Phone_iOS,App,Daily,52,12:00 PM - 6:00 PM,6,3,1,BNPL,Y,2,6
CXAUQ_100,40,50,343,F,37,VIC,Urban,Phone_iOS,Browser,Daily,11,12:00 PM - 6:00 PM,1,2,2,BNPL,N,0,0
CXAUQ_1408,40,63,62,M,56,NSW,Urban,Tablet_iOS,Browser,Daily,22,6:00 PM - 12:00 AM,1,2,3,eWallet,N,0,0
CXAUQ_2646,1200,159,154,F,56,QLD,Urban,Phone_Android,App,Weekly,53,6:00 PM - 12:00 AM,7,5,4,BNPL,Y,24,8
CXAUQ_932,40,50,40,M,26,WA,Rural,Phone_iOS,Browser,Weekly,19,12:00 AM - 6:00 AM,1,2,4,Card,N,0,0
CXAUQ_1094,40,61,231,F,55,ACT,Urban,Tablet_iOS,Browser,Weekly,2,12:00 AM - 6:00 AM,1,3,1,BNPL,N,0,0
CXAUQ_2504,1150,163,347,F,53,VIC,Urban,Tablet_Android,Browser,Monthly,34,6:00 PM - 12:00 AM,5,5,4,BNPL,N,0,0
CXAUQ_1149,900,75,80,F,47,NSW,Urban,Tablet_Android,App,Daily,13,12:00 AM - 6:00 AM,10,3,4,eWallet,Y,23,7
CXAUQ_1114,40,234,166,M,26,NSW,Rural,Tablet_Android,Browser,Weekly,54,12:00 AM - 6:00 AM,6,1,4,eWallet,N,0,0
CXAUQ_331,40,219,0,M,33,NSW,Rural,Tablet_iOS,Browser,Daily,25,12:00 PM - 6:00 PM,3,1,4,eWallet,N,0,0
CXAUQ_2466,40,250,248,M,28,VIC,Urban,Phone_iOS,Browser,Daily,46,6:00 PM - 12:00 AM,1,2,3,eWallet,N,0,0
CXAUQ_1255,40,120,402,M,30,WA,Urban,Phone_Android,Browser,Weekly,6,12:00 AM - 6:00 AM,3,3,2,BNPL,N,0,0
CXAUQ_1961,850,171,120,F,56,TAS,Urban,Tablet_iOS,App,Monthly,29,6:00 AM - 12:00 PM,6,3,4,eWallet,Y,24,0
CXAUQ_997,1050,50,0,F,62,NSW,Urban,Tablet_Android,Browser,Daily,27,12:00 AM - 6:00 AM,4,4,4,eWallet,N,0,0
CXAUQ_669,40,180,180,M,25,TAS,Urban,Phone_iOS,App,Monthly,36,12:00 PM - 6:00 PM,1,1,2,BNPL,Y,12,0
CXAUQ_1207,1100,50,306,M,55,VIC,Urban,Tablet_Android,Browser,Weekly,39,12:00 AM - 6:00 AM,10,3,4,BNPL,N,0,0
CXAUQ_387,750,174,0,F,52,NSW,Rural,Phone_Android,App,Daily,18,12:00 PM - 6:00 PM,8,5,4,BNPL,Y,17,8
CXAUQ_2321,600,174,289,F,38,NSW,Rural,Tablet_iOS,App,Daily,28,6:00 AM - 12:00 PM,1,2,4,BNPL,Y,11,0
CXAUQ_1009,40,239,48,M,21,SA,Urban,Phone_iOS,Browser,Daily,10,12:00 AM - 6:00 AM,1,2,3,eWallet,N,0,0
CXAUQ_760,40,240,120,M,24,VIC,Urban,Phone_Android,App,Weekly,9,12:00 PM - 6:00 PM,5,1,2,BNPL,Y,2,0
CXAUQ_2334,40,146,40,M,28,NSW,Urban,Phone_iOS,App,Daily,47,6:00 AM - 12:00 PM,2,2,3,eWallet,Y,10,0
CXAUQ_1118,1350,284,40,F,48,NT,Rural,Phone_Android,App,Monthly,11,12:00 AM - 6:00 AM,14,1,4,eWallet,Y,11,0
CXAUQ_1606,1200,300,199,F,58,VIC,Urban,Tablet_iOS,Browser,Monthly,59,6:00 PM - 12:00 AM,4,4,4,eWallet,N,0,0
CXAUQ_454,40,279,0,F,25,NSW,Rural,Tablet_iOS,Browser,Daily,54,12:00 PM - 6:00 PM,4,1,4,eWallet,N,0,0
CXAUQ_2722,950,50,60,M,54,NT,Urban,Tablet_iOS,Browser,Monthly,18,6:00 PM - 12:00 AM,1,5,4,BNPL,N,0,0
CXAUQ_28,600,172,305,F,58,VIC,Urban,Tablet_Android,App,Daily,15,12:00 PM - 6:00 PM,8,3,4,BNPL,Y,12,0
CXAUQ_2180,1550,235,471,M,57,VIC,Urban,Phone_Android,Browser,Monthly,31,6:00 AM - 12:00 PM,3,5,4,BNPL,N,0,0
CXAUQ_1196,1050,235,69,F,50,QLD,Urban,Tablet_Android,App,Weekly,8,12:00 AM - 6:00 AM,4,4,4,eWallet,Y,6,0
CXAUQ_1805,40,173,440,F,24,WA,Rural,Phone_iOS,App,Weekly,56,6:00 AM - 12:00 PM,3,3,2,BNPL,Y,17,0
CXAUQ_263,700,285,500,M,48,NSW,Rural,Tablet_Android,Browser,Weekly,1,12:00 PM - 6:00 PM,6,5,4,BNPL,N,0,0
CXAUQ_2262,40,282,40,F,20,NSW,Urban,Tablet_Android,Browser,Weekly,43,6:00 AM - 12:00 PM,2,1,3,eWallet,N,0,0
CXAUQ_1092,0,148,0,M,27,WA,Urban,Tablet_iOS,Browser,Weekly,10,12:00 AM - 6:00 AM,1,2,3,eWallet,N,0,0
CXAUQ_2719,40,226,249,M,24,NSW,Urban,Phone_Android,Browser,Daily,20,6:00 PM - 12:00 AM,2,4,3,eWallet,N,0,0
CXAUQ_2310,950,179,462,M,51,NSW,Rural,Tablet_Android,App,Daily,56,6:00 AM - 12:00 PM,3,5,4,BNPL,Y,27,0
CXAUQ_584,950,161,0,M,52,QLD,Rural,Tablet_Android,App,Weekly,21,12:00 PM - 6:00 PM,6,5,4,BNPL,Y,25,0
CXAUQ_2774,40,214,183,F,21,NSW,Urban,Phone_iOS,Browser,Daily,42,6:00 PM - 12:00 AM,6,1,3,eWallet,N,0,0
CXAUQ_1743,450,196,300,M,38,NSW,Rural,Phone_iOS,Browser,Daily,47,6:00 PM - 12:00 AM,1,4,4,BNPL,N,0,0
CXAUQ_693,40,224,112,M,21,ACT,Rural,Phone_iOS,Browser,Weekly,15,12:00 PM - 6:00 PM,3,1,3,BNPL,N,0,0
CXAUQ_2171,40,151,361,F,30,NSW,Rural,Tablet_iOS,Browser,Daily,13,6:00 AM - 12:00 PM,5,3,2,BNPL,N,0,0
CXAUQ_468,40,114,0,F,33,SA,Urban,Phone_iOS,Browser,Weekly,13,12:00 PM - 6:00 PM,1,1,3,eWallet,N,0,0
CXAUQ_1693,950,156,190,M,44,ACT,Urban,Tablet_Android,Browser,Monthly,56,6:00 PM - 12:00 AM,8,4,4,eWallet,N,0,0
CXAUQ_2319,1100,50,492,F,56,NT,Rural,Tablet_Android,Browser,Weekly,56,6:00 AM - 12:00 PM,12,4,4,BNPL,N,0,0
CXAUQ_2070,40,245,373,M,24,NSW,Rural,Phone_iOS,Browser,Daily,54,6:00 AM - 12:00 PM,2,1,3,BNPL,N,0,0
CXAUQ_983,1250,160,0,F,53,QLD,Urban,Tablet_Android,Browser,Monthly,49,12:00 AM - 6:00 AM,9,5,4,eWallet,N,0,0
CXAUQ_1128,1750,228,49,M,49,VIC,Urban,Tablet_Android,Browser,Monthly,23,12:00 AM - 6:00 AM,5,4,4,eWallet,N,0,0
CXAUQ_2132,40,97,451,M,35,NSW,Urban,Tablet_iOS,App,Weekly,2,6:00 AM - 12:00 PM,1,1,2,BNPL,Y,3,0
CXAUQ_2102,40,50,117,M,21,NSW,Urban,Phone_iOS,Browser,Daily,30,6:00 AM - 12:00 PM,1,2,3,eWallet,N,0,0
CXAUQ_603,1250,105,0,F,51,TAS,Rural,Tablet_iOS,App,Monthly,53,12:00 PM - 6:00 PM,14,5,4,BNPL,Y,14,8
CXAUQ_127,40,199,375,M,21,VIC,Urban,Phone_iOS,Browser,Daily,49,12:00 PM - 6:00 PM,3,1,1,BNPL,N,0,0
CXAUQ_900,1550,127,0,M,49,TAS,Rural,Phone_Android,Browser,Weekly,8,12:00 AM - 6:00 AM,5,5,4,BNPL,N,0,0
CXAUQ_2395,750,50,494,F,36,NSW,Rural,Phone_iOS,App,Daily,25,6:00 AM - 12:00 PM,3,2,4,BNPL,Y,8,0
CXAUQ_2616,40,50,40,M,24,NSW,Rural,Phone_iOS,App,Weekly,24,6:00 PM - 12:00 AM,1,2,4,eWallet,Y,21,0
CXAUQ_1046,189,173,307,M,62,VIC,Urban,Tablet_iOS,Browser,Daily,22,12:00 AM - 6:00 AM,3,2,3,Card,N,0,0
CXAUQ_1090,40,275,211,M,21,NT,Urban,Tablet_iOS,Browser,Weekly,58,12:00 AM - 6:00 AM,2,3,1,BNPL,N,0,0
CXAUQ_661,40,50,40,M,25,ACT,Urban,Phone_iOS,App,Daily,19,12:00 PM - 6:00 PM,1,2,3,eWallet,Y,30,8
CXAUQ_2343,200,85,176,M,23,NSW,Rural,Phone_iOS,Browser,Weekly,48,6:00 AM - 12:00 PM,1,3,4,eWallet,N,0,0
CXAUQ_1172,40,244,316,F,23,NSW,Rural,Phone_iOS,Browser,Daily,42,12:00 AM - 6:00 AM,5,3,3,BNPL,N,0,0
CXAUQ_521,1350,190,0,M,52,VIC,Urban,Tablet_iOS,Browser,Weekly,8,12:00 PM - 6:00 PM,13,5,4,BNPL,N,0,0
CXAUQ_2570,1350,182,252,M,60,QLD,Urban,Phone_Android,App,Monthly,24,6:00 PM - 12:00 AM,12,5,4,BNPL,Y,13,0
CXAUQ_2820,1050,229,68,M,57,NSW,Urban,Tablet_iOS,Browser,Daily,46,6:00 PM - 12:00 AM,2,3,4,BNPL,N,0,0
CXAUQ_344,1450,237,0,M,53,NT,Urban,Phone_Android,Browser,Monthly,49,12:00 PM - 6:00 PM,5,4,4,BNPL,N,0,0
CXAUQ_2364,40,100,292,F,46,WA,Urban,Phone_Android,Browser,Weekly,3,6:00 AM - 12:00 PM,1,3,1,BNPL,N,0,0
CXAUQ_101,40,116,438,M,24,VIC,Urban,Phone_iOS,Browser,Daily,24,12:00 PM - 6:00 PM,1,2,1,BNPL,N,0,0
CXAUQ_571,1150,105,0,M,56,ACT,Urban,Tablet_Android,Browser,Weekly,27,12:00 PM - 6:00 PM,12,4,4,BNPL,N,0,0
CXAUQ_2170,250,50,491,M,27,NSW,Urban,Tablet_iOS,App,Daily,39,6:00 AM - 12:00 PM,3,2,2,BNPL,Y,29,0
CXAUQ_27,450,50,59,M,26,VIC,Urban,Phone_iOS,App,Daily,5,12:00 PM - 6:00 PM,2,4,4,Card,Y,18,0
CXAUQ_1142,40,77,118,F,38,NSW,Urban,Phone_iOS,App,Daily,47,12:00 AM - 6:00 AM,2,1,3,eWallet,Y,3,8
CXAUQ_1130,1200,203,180,M,46,QLD,Urban,Tablet_Android,Browser,Weekly,24,12:00 AM - 6:00 AM,6,4,4,eWallet,N,0,0
CXAUQ_1808,40,176,428,F,50,WA,Urban,Tablet_Android,App,Monthly,34,6:00 AM - 12:00 PM,1,5,2,BNPL,Y,26,0
CXAUQ_615,950,50,494,M,38,WA,Urban,Phone_Android,App,Monthly,42,12:00 PM - 6:00 PM,2,4,4,BNPL,Y,5,0
CXAUQ_2532,40,241,71,F,27,NT,Rural,Tablet_iOS,App,Weekly,3,6:00 PM - 12:00 AM,3,1,4,eWallet,Y,30,8
CXAUQ_2514,40,50,240,F,20,QLD,Rural,Phone_iOS,App,Daily,28,6:00 PM - 12:00 AM,1,2,4,eWallet,Y,12,0
CXAUQ_1555,800,147,309,M,44,VIC,Rural,Phone_iOS,Browser,Weekly,25,6:00 PM - 12:00 AM,5,2,4,BNPL,N,0,0
CXAUQ_89,40,118,59,F,25,VIC,Urban,Phone_iOS,Browser,Daily,10,12:00 PM - 6:00 PM,1,0,3,Card,N,0,0
CXAUQ_2359,40,50,189,F,24,VIC,Urban,Phone_iOS,Browser,Daily,35,6:00 AM - 12:00 PM,1,1,3,eWallet,N,0,0
CXAUQ_1992,40,166,83,M,30,TAS,Rural,Phone_iOS,Browser,Monthly,34,6:00 AM - 12:00 PM,2,1,4,eWallet,N,0,0
CXAUQ_1313,250,100,40,F,42,WA,Urban,Phone_iOS,Browser,Weekly,46,6:00 PM - 12:00 AM,2,1,3,eWallet,N,0,0
CXAUQ_301,650,50,0,M,41,WA,Urban,Tablet_iOS,Browser,Monthly,47,12:00 PM - 6:00 PM,10,3,4,BNPL,N,0,0
CXAUQ_492,900,274,0,M,51,NSW,Urban,Phone_Android,Browser,Daily,25,12:00 PM - 6:00 PM,2,5,4,BNPL,N,0,0
CXAUQ_1075,200,63,288,F,22,NSW,Urban,Tablet_iOS,Browser,Daily,48,12:00 AM - 6:00 AM,4,2,1,BNPL,N,0,0
CXAUQ_1093,750,82,315,M,30,NSW,Urban,Phone_Android,Browser,Daily,10,12:00 AM - 6:00 AM,2,2,4,BNPL,N,0,0
CXAUQ_1908,40,53,47,F,58,NT,Urban,Tablet_iOS,App,Monthly,2,6:00 AM - 12:00 PM,2,4,3,eWallet,Y,4,7
CXAUQ_1014,1300,50,337,M,58,NSW,Urban,Phone_Android,Browser,Daily,50,12:00 AM - 6:00 AM,12,5,4,BNPL,N,0,0
CXAUQ_689,40,210,210,M,24,NSW,Urban,Phone_iOS,App,Daily,27,12:00 PM - 6:00 PM,4,2,3,eWallet,Y,16,0
CXAUQ_1220,40,294,40,F,31,QLD,Rural,Phone_Android,Browser,Weekly,21,12:00 AM - 6:00 AM,3,3,4,eWallet,N,0,0
CXAUQ_412,40,50,0,M,38,SA,Urban,Tablet_iOS,Browser,Weekly,14,12:00 PM - 6:00 PM,1,3,3,eWallet,N,0,0
CXAUQ_770,650,250,425,M,53,TAS,Urban,Tablet_Android,App,Monthly,3,12:00 PM - 6:00 PM,13,3,4,Card,Y,12,0
CXAUQ_897,40,85,43,F,40,NSW,Urban,Tablet_iOS,Browser,Daily,32,12:00 AM - 6:00 AM,1,2,3,eWallet,N,0,0
CXAUQ_963,40,138,69,M,24,WA,Rural,Tablet_iOS,Browser,Weekly,5,12:00 AM - 6:00 AM,3,2,2,BNPL,N,0,0
CXAUQ_2700,450,128,296,M,29,VIC,Urban,Phone_Android,Browser,Weekly,5,6:00 PM - 12:00 AM,2,1,4,Card,N,0,0
CXAUQ_2373,40,50,40,M,24,NSW,Rural,Phone_iOS,Browser,Daily,12,6:00 AM - 12:00 PM,3,2,4,eWallet,N,0,0
CXAUQ_57,1000,173,294,F,60,SA,Urban,Tablet_iOS,App,Weekly,37,12:00 PM - 6:00 PM,6,4,4,BNPL,Y,20,0
CXAUQ_453,40,83,0,F,47,NSW,Urban,Tablet_iOS,App,Weekly,11,12:00 PM - 6:00 PM,1,2,3,eWallet,Y,17,0
CXAUQ_636,1650,233,0,F,52,ACT,Urban,Phone_iOS,App,Weekly,34,12:00 PM - 6:00 PM,4,4,4,BNPL,Y,7,0
CXAUQ_2411,1350,50,238,M,48,NSW,Rural,Tablet_iOS,App,Daily,45,6:00 AM - 12:00 PM,3,5,4,BNPL,Y,21,0
CXAUQ_1212,500,50,123,M,26,WA,Urban,Phone_Android,Browser,Monthly,1,12:00 AM - 6:00 AM,4,2,4,eWallet,N,0,0
CXAUQ_2048,550,50,119,M,37,VIC,Rural,Tablet_iOS,Browser,Monthly,13,6:00 AM - 12:00 PM,5,1,4,eWallet,N,0,0
CXAUQ_1257,850,50,373,F,59,QLD,Rural,Tablet_Android,Browser,Weekly,29,12:00 AM - 6:00 AM,5,4,4,BNPL,N,0,0
CXAUQ_1757,300,50,180,F,28,NSW,Urban,Phone_iOS,Browser,Weekly,41,6:00 PM - 12:00 AM,5,2,3,eWallet,N,0,0
CXAUQ_1036,237,102,0,M,70,VIC,Rural,Tablet_iOS,Browser,Daily,35,12:00 PM - 6:00 PM,3,2,4,eWallet,N,0,0
CXAUQ_1265,1300,55,332,F,59,NSW,Urban,Tablet_iOS,Browser,Monthly,30,12:00 AM - 6:00 AM,13,5,4,BNPL,N,0,0
CXAUQ_953,40,183,92,M,20,SA,Urban,Phone_iOS,App,Daily,38,12:00 AM - 6:00 AM,5,2,3,eWallet,Y,23,0
CXAUQ_1140,800,156,49,M,44,NSW,Urban,Tablet_Android,App,Daily,50,12:00 AM - 6:00 AM,10,3,4,eWallet,Y,17,0
CXAUQ_2721,1500,50,405,F,43,SA,Urban,Phone_Android,Browser,Monthly,4,6:00 PM - 12:00 AM,12,3,4,BNPL,N,0,0
CXAUQ_555,40,50,40,M,23,NSW,Urban,Phone_iOS,App,Daily,57,12:00 PM - 6:00 PM,1,2,3,eWallet,Y,10,0
CXAUQ_2286,600,208,290,M,35,VIC,Urban,Phone_Android,Browser,Monthly,23,6:00 AM - 12:00 PM,6,5,4,BNPL,N,0,0
CXAUQ_2832,40,69,253,M,39,QLD,Urban,Phone_Android,App,Weekly,35,6:00 PM - 12:00 AM,1,3,3,eWallet,Y,12,8
CXAUQ_1071,40,167,137,M,24,QLD,Urban,Tablet_Android,Browser,Monthly,0,12:00 AM - 6:00 AM,3,1,3,eWallet,N,0,0
CXAUQ_1913,700,166,278,F,58,NT,Urban,Tablet_iOS,Browser,Weekly,52,6:00 AM - 12:00 PM,3,3,4,BNPL,N,0,0
CXAUQ_1138,1200,58,272,M,42,TAS,Rural,Tablet_Android,Browser,Weekly,10,12:00 AM - 6:00 AM,5,5,4,BNPL,N,0,0
CXAUQ_1873,550,100,434,F,49,VIC,Rural,Tablet_Android,Browser,Daily,60,6:00 AM - 12:00 PM,3,5,4,BNPL,N,0,0
CXAUQ_2831,40,89,121,F,46,VIC,Urban,Phone_Android,App,Daily,53,6:00 PM - 12:00 AM,1,4,3,eWallet,Y,21,0
CXAUQ_413,40,102,0,M,28,QLD,Urban,Phone_iOS,App,Weekly,17,12:00 PM - 6:00 PM,4,2,3,eWallet,Y,17,0
CXAUQ_2047,650,182,40,M,50,TAS,Urban,Phone_Android,App,Weekly,33,6:00 AM - 12:00 PM,2,4,4,eWallet,Y,7,8
CXAUQ_46,40,178,0,M,30,NSW,Urban,Phone_iOS,App,Weekly,7,12:00 PM - 6:00 PM,5,2,3,eWallet,Y,6,0
CXAUQ_2807,40,199,40,F,24,NT,Rural,Phone_iOS,Browser,Monthly,1,6:00 PM - 12:00 AM,3,1,4,eWallet,N,0,0
CXAUQ_377,500,98,0,M,41,WA,Urban,Tablet_iOS,App,Weekly,46,12:00 PM - 6:00 PM,4,1,4,Card,Y,16,8
CXAUQ_443,1400,218,0,F,59,NSW,Rural,Tablet_Android,App,Daily,60,12:00 PM - 6:00 PM,13,5,4,BNPL,Y,28,0
